السنة,الربع,المنطقة,النشاط الاقتصادي - المستوى الثاني,حجم المنشأة,عدد المنشآت المملوكة للمرأة,,,,,,,,,,
2025,3,المنطقة الشرقية,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,129,,,,,,,,,,
2025,3,منطقة الباحة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,14,,,,,,,,,,
2025,3,منطقة الجوف,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,98,,,,,,,,,,
2025,3,منطقة الحدود الشمالية,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,15,,,,,,,,,,
2025,3,منطقة الرياض,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,2036,,,,,,,,,,
2025,3,منطقة القصيم,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,345,,,,,,,,,,
2025,3,منطقة المدينة المنورة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,71,,,,,,,,,,
2025,3,منطقة تبوك,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,75,,,,,,,,,,
2025,3,منطقة جازان,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,99,,,,,,,,,,
2025,3,منطقة حائل,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,222,,,,,,,,,,
2025,3,منطقة عسير,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,210,,,,,,,,,,
2025,3,منطقة مكة المكرمة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,243,,,,,,,,,,
2025,3,منطقة نجران,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,120,,,,,,,,,,
2025,3,المنطقة الشرقية,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,2,,,,,,,,,,
2025,3,منطقة الباحة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,1,,,,,,,,,,
2025,3,منطقة الرياض,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,64,,,,,,,,,,
2025,3,منطقة القصيم,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,30,,,,,,,,,,
2025,3,منطقة المدينة المنورة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,3,,,,,,,,,,
2025,3,منطقة جازان,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,1,,,,,,,,,,
2025,3,منطقة حائل,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,1,,,,,,,,,,
2025,3,منطقة عسير,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,34,,,,,,,,,,
2025,3,منطقة مكة المكرمة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,12,,,,,,,,,,
2025,3,منطقة نجران,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,1,,,,,,,,,,
2025,3,المنطقة الشرقية,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,1,,,,,,,,,,
2025,3,منطقة الرياض,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,237,,,,,,,,,,
2025,3,منطقة القصيم,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,14,,,,,,,,,,
2025,3,منطقة مكة المكرمة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,6,,,,,,,,,,
2025,3,المنطقة الشرقية,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,1,,,,,,,,,,
2025,3,منطقة الرياض,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,99,,,,,,,,,,
2025,3,منطقة القصيم,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,2,,,,,,,,,,
2025,3,منطقة عسير,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,2,,,,,,,,,,
2025,3,منطقة مكة المكرمة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,4,,,,,,,,,,
2025,3,منطقة الرياض,استخراج النفط الخام والغاز الطبيعي,صغيرة,2,,,,,,,,,,
2025,3,منطقة المدينة المنورة,استخراج النفط الخام والغاز الطبيعي,صغيرة,1,,,,,,,,,,
2025,3,منطقة نجران,استخراج النفط الخام والغاز الطبيعي,صغيرة,1,,,,,,,,,,
2025,3,منطقة الرياض,استخراج النفط الخام والغاز الطبيعي,صغيرة,1,,,,,,,,,,
2025,3,المنطقة الشرقية,استخراج النفط الخام والغاز الطبيعي,متناهية الصغر,3,,,,,,,,,,
2025,3,منطقة الجوف,استخراج النفط الخام والغاز الطبيعي,متناهية الصغر,2,,,,,,,,,,
2025,3,منطقة الرياض,استخراج النفط الخام والغاز الطبيعي,متناهية الصغر,11,,,,,,,,,,
2025,3,منطقة القصيم,استخراج النفط الخام والغاز الطبيعي,متناهية الصغر,1,,,,,,,,,,
2025,3,منطقة المدينة المنورة,استخراج النفط الخام والغاز الطبيعي,متناهية الصغر,4,,,,,,,,,,
2025,3,منطقة مكة المكرمة,استخراج النفط الخام والغاز الطبيعي,متناهية الصغر,1,,,,,,,,,,
2025,3,منطقة الرياض,استخراج النفط الخام والغاز الطبيعي,متناهية الصغر,1,,,,,,,,,,
2025,3,منطقة مكة المكرمة,استخراج النفط الخام والغاز الطبيعي,متناهية الصغر,2,,,,,,,,,,
2025,3,المنطقة الشرقية,استخراج النفط الخام والغاز الطبيعي,متوسطة,2,,,,,,,,,,
2025,3,منطقة الرياض,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,صغيرة,1,,,,,,,,,,
2025,3,منطقة مكة المكرمة,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,صغيرة,3,,,,,,,,,,
2025,3,منطقة الرياض,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,صغيرة,3,,,,,,,,,,
2025,3,المنطقة الشرقية,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,12,,,,,,,,,,
2025,3,منطقة الباحة,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,1,,,,,,,,,,
2025,3,منطقة الجوف,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,1,,,,,,,,,,
2025,3,منطقة الرياض,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,36,,,,,,,,,,
2025,3,منطقة القصيم,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,7,,,,,,,,,,
2025,3,منطقة المدينة المنورة,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,11,,,,,,,,,,
2025,3,منطقة تبوك,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,2,,,,,,,,,,
2025,3,منطقة جازان,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,9,,,,,,,,,,
2025,3,منطقة عسير,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,5,,,,,,,,,,
2025,3,منطقة مكة المكرمة,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,26,,,,,,,,,,
2025,3,منطقة نجران,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,1,,,,,,,,,,
2025,3,منطقة الرياض,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,1,,,,,,,,,,
2025,3,منطقة مكة المكرمة,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,2,,,,,,,,,,
2025,3,منطقة الرياض,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متوسطة,1,,,,,,,,,,
2025,3,المنطقة الشرقية,الإقامة,صغيرة,21,,,,,,,,,,
2025,3,منطقة الباحة,الإقامة,صغيرة,1,,,,,,,,,,
2025,3,منطقة الجوف,الإقامة,صغيرة,1,,,,,,,,,,
2025,3,منطقة الحدود الشمالية,الإقامة,صغيرة,1,,,,,,,,,,
2025,3,منطقة الرياض,الإقامة,صغيرة,54,,,,,,,,,,
2025,3,منطقة القصيم,الإقامة,صغيرة,3,,,,,,,,,,
2025,3,منطقة المدينة المنورة,الإقامة,صغيرة,16,,,,,,,,,,
2025,3,منطقة تبوك,الإقامة,صغيرة,5,,,,,,,,,,
2025,3,منطقة جازان,الإقامة,صغيرة,5,,,,,,,,,,
2025,3,منطقة حائل,الإقامة,صغيرة,5,,,,,,,,,,
2025,3,منطقة عسير,الإقامة,صغيرة,15,,,,,,,,,,
2025,3,منطقة مكة المكرمة,الإقامة,صغيرة,65,,,,,,,,,,
2025,3,المنطقة الشرقية,الإقامة,صغيرة,18,,,,,,,,,,
2025,3,منطقة الباحة,الإقامة,صغيرة,1,,,,,,,,,,
2025,3,منطقة الرياض,الإقامة,صغيرة,26,,,,,,,,,,
2025,3,منطقة القصيم,الإقامة,صغيرة,3,,,,,,,,,,
2025,3,منطقة المدينة المنورة,الإقامة,صغيرة,13,,,,,,,,,,
2025,3,منطقة جازان,الإقامة,صغيرة,2,,,,,,,,,,
2025,3,منطقة عسير,الإقامة,صغيرة,4,,,,,,,,,,
2025,3,منطقة مكة المكرمة,الإقامة,صغيرة,57,,,,,,,,,,
2025,3,المنطقة الشرقية,الإقامة,كبيرة,1,,,,,,,,,,
2025,3,منطقة الرياض,الإقامة,كبيرة,1,,,,,,,,,,
2025,3,المنطقة الشرقية,الإقامة,متناهية الصغر,87,,,,,,,,,,
2025,3,منطقة الباحة,الإقامة,متناهية الصغر,18,,,,,,,,,,
2025,3,منطقة الجوف,الإقامة,متناهية الصغر,29,,,,,,,,,,
2025,3,منطقة الحدود الشمالية,الإقامة,متناهية الصغر,16,,,,,,,,,,
2025,3,منطقة الرياض,الإقامة,متناهية الصغر,324,,,,,,,,,,
2025,3,منطقة القصيم,الإقامة,متناهية الصغر,33,,,,,,,,,,
2025,3,منطقة المدينة المنورة,الإقامة,متناهية الصغر,177,,,,,,,,,,
2025,3,منطقة تبوك,الإقامة,متناهية الصغر,44,,,,,,,,,,
2025,3,منطقة جازان,الإقامة,متناهية الصغر,86,,,,,,,,,,
2025,3,منطقة حائل,الإقامة,متناهية الصغر,21,,,,,,,,,,
2025,3,منطقة عسير,الإقامة,متناهية الصغر,166,,,,,,,,,,
2025,3,منطقة مكة المكرمة,الإقامة,متناهية الصغر,510,,,,,,,,,,
2025,3,منطقة نجران,الإقامة,متناهية الصغر,42,,,,,,,,,,
2025,3,المنطقة الشرقية,الإقامة,متناهية الصغر,12,,,,,,,,,,
2025,3,منطقة الباحة,الإقامة,متناهية الصغر,1,,,,,,,,,,
2025,3,منطقة الرياض,الإقامة,متناهية الصغر,34,,,,,,,,,,
2025,3,منطقة القصيم,الإقامة,متناهية الصغر,2,,,,,,,,,,
2025,3,منطقة المدينة المنورة,الإقامة,متناهية الصغر,14,,,,,,,,,,
2025,3,منطقة تبوك,الإقامة,متناهية الصغر,1,,,,,,,,,,
2025,3,منطقة جازان,الإقامة,متناهية الصغر,2,,,,,,,,,,
2025,3,منطقة حائل,الإقامة,متناهية الصغر,1,,,,,,,,,,
2025,3,منطقة عسير,الإقامة,متناهية الصغر,5,,,,,,,,,,
2025,3,منطقة مكة المكرمة,الإقامة,متناهية الصغر,74,,,,,,,,,,
2025,3,منطقة نجران,الإقامة,متناهية الصغر,1,,,,,,,,,,
2025,3,المنطقة الشرقية,الإقامة,متوسطة,1,,,,,,,,,,
2025,3,منطقة القصيم,الإقامة,متوسطة,1,,,,,,,,,,
2025,3,منطقة المدينة المنورة,الإقامة,متوسطة,1,,,,,,,,,,
2025,3,منطقة تبوك,الإقامة,متوسطة,1,,,,,,,,,,
2025,3,منطقة مكة المكرمة,الإقامة,متوسطة,3,,,,,,,,,,
2025,3,المنطقة الشرقية,الإقامة,متوسطة,1,,,,,,,,,,
2025,3,منطقة الرياض,الإقامة,متوسطة,8,,,,,,,,,,
2025,3,منطقة المدينة المنورة,الإقامة,متوسطة,4,,,,,,,,,,
2025,3,منطقة مكة المكرمة,الإقامة,متوسطة,7,,,,,,,,,,
2025,3,منطقة الرياض,الأنشطة الإبداعية والفنون وأنشطة الترفيه,صغيرة,4,,,,,,,,,,
2025,3,منطقة مكة المكرمة,الأنشطة الإبداعية والفنون وأنشطة الترفيه,صغيرة,2,,,,,,,,,,
2025,3,منطقة الرياض,الأنشطة الإبداعية والفنون وأنشطة الترفيه,صغيرة,2,,,,,,,,,,
2025,3,منطقة تبوك,الأنشطة الإبداعية والفنون وأنشطة الترفيه,صغيرة,1,,,,,,,,,,
2025,3,المنطقة الشرقية,الأنشطة الإبداعية والفنون وأنشطة الترفيه,متناهية الصغر,15,,,,,,,,,,
2025,3,منطقة الرياض,الأنشطة الإبداعية والفنون وأنشطة الترفيه,متناهية الصغر,49,,,,,,,,,,
2025,3,منطقة القصيم,الأنشطة الإبداعية والفنون وأنشطة الترفيه,متناهية الصغر,3,,,,,,,,,,
2025,3,منطقة المدينة المنورة,الأنشطة الإبداعية والفنون وأنشطة الترفيه,متناهية الصغر,4,,,,,,,,,,
2025,3,منطقة تبوك,الأنشطة الإبداعية والفنون وأنشطة الترفيه,متناهية الصغر,3,,,,,,,,,,
2025,3,منطقة جازان,الأنشطة الإبداعية والفنون وأنشطة الترفيه,متناهية الصغر,1,,,,,,,,,,
2025,3,منطقة حائل,الأنشطة الإبداعية والفنون وأنشطة الترفيه,متناهية الصغر,3,,,,,,,,,,
2025,3,منطقة عسير,الأنشطة الإبداعية والفنون وأنشطة الترفيه,متناهية الصغر,9,,,,,,,,,,
2025,3,منطقة مكة المكرمة,الأنشطة الإبداعية والفنون وأنشطة الترفيه,متناهية الصغر,33,,,,,,,,,,
2025,3,المنطقة الشرقية,الأنشطة الإبداعية والفنون وأنشطة الترفيه,متناهية الصغر,1,,,,,,,,,,
2025,3,منطقة الرياض,الأنشطة الإبداعية والفنون وأنشطة الترفيه,متناهية الصغر,1,,,,,,,,,,
2025,3,منطقة مكة المكرمة,الأنشطة الإبداعية والفنون وأنشطة الترفيه,متناهية الصغر,1,,,,,,,,,,
2025,3,المنطقة الشرقية,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,3,,,,,,,,,,
2025,3,منطقة الجوف,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,1,,,,,,,,,,
2025,3,منطقة الرياض,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,20,,,,,,,,,,
2025,3,منطقة القصيم,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,1,,,,,,,,,,
2025,3,منطقة المدينة المنورة,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,4,,,,,,,,,,
2025,3,منطقة جازان,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,1,,,,,,,,,,
2025,3,منطقة حائل,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,1,,,,,,,,,,
2025,3,منطقة عسير,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,1,,,,,,,,,,
2025,3,منطقة مكة المكرمة,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,8,,,,,,,,,,
2025,3,منطقة نجران,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,1,,,,,,,,,,
2025,3,المنطقة الشرقية,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,6,,,,,,,,,,
2025,3,منطقة الحدود الشمالية,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,2,,,,,,,,,,
2025,3,منطقة الرياض,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,15,,,,,,,,,,
2025,3,منطقة المدينة المنورة,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,4,,,,,,,,,,
2025,3,منطقة تبوك,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,1,,,,,,,,,,
2025,3,منطقة جازان,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,2,,,,,,,,,,
2025,3,منطقة عسير,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,2,,,,,,,,,,
2025,3,منطقة مكة المكرمة,الأنشطة الأخرى للتعدين واستغلال المحاجر,صغيرة,10,,,,,,,,,,
2025,3,المنطقة الشرقية,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,23,,,,,,,,,,
2025,3,منطقة الجوف,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,4,,,,,,,,,,
2025,3,منطقة الحدود الشمالية,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,4,,,,,,,,,,
2025,3,منطقة الرياض,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,79,,,,,,,,,,
2025,3,منطقة القصيم,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,8,,,,,,,,,,
2025,3,منطقة المدينة المنورة,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,10,,,,,,,,,,
2025,3,منطقة تبوك,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,5,,,,,,,,,,
2025,3,منطقة جازان,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,8,,,,,,,,,,
2025,3,منطقة حائل,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,5,,,,,,,,,,
2025,3,منطقة عسير,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,13,,,,,,,,,,
2025,3,منطقة مكة المكرمة,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,47,,,,,,,,,,
2025,3,منطقة نجران,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,8,,,,,,,,,,
2025,3,المنطقة الشرقية,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,7,,,,,,,,,,
2025,3,منطقة الباحة,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,2,,,,,,,,,,
2025,3,منطقة الرياض,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,13,,,,,,,,,,
2025,3,منطقة المدينة المنورة,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,3,,,,,,,,,,
2025,3,منطقة جازان,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,2,,,,,,,,,,
2025,3,منطقة حائل,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,2,,,,,,,,,,
2025,3,منطقة عسير,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,3,,,,,,,,,,
2025,3,منطقة مكة المكرمة,الأنشطة الأخرى للتعدين واستغلال المحاجر,متناهية الصغر,3,,,,,,,,,,
2025,3,المنطقة الشرقية,الأنشطة الأخرى للتعدين واستغلال المحاجر,متوسطة,1,,,,,,,,,,
2025,3,منطقة الرياض,الأنشطة الأخرى للتعدين واستغلال المحاجر,متوسطة,1,,,,,,,,,,
2025,3,منطقة عسير,الأنشطة الأخرى للتعدين واستغلال المحاجر,متوسطة,1,,,,,,,,,,
2025,3,المنطقة الشرقية,الأنشطة الأخرى للتعدين واستغلال المحاجر,متوسطة,1,,,,,,,,,,
2025,3,منطقة الرياض,الأنشطة الأخرى للتعدين واستغلال المحاجر,متوسطة,7,,,,,,,,,,
2025,3,منطقة المدينة المنورة,الأنشطة الأخرى للتعدين واستغلال المحاجر,متوسطة,1,,,,,,,,,,
2025,3,منطقة مكة المكرمة,الأنشطة الأخرى للتعدين واستغلال المحاجر,متوسطة,2,,,,,,,,,,
2025,3,المنطقة الشرقية,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",صغيرة,18,,,,,,,,,,
2025,3,منطقة الرياض,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",صغيرة,90,,,,,,,,,,
2025,3,منطقة القصيم,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",صغيرة,9,,,,,,,,,,
2025,3,منطقة المدينة المنورة,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",صغيرة,4,,,,,,,,,,
2025,3,منطقة تبوك,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",صغيرة,3,,,,,,,,,,
2025,3,منطقة جازان,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",صغيرة,1,,,,,,,,,,
2025,3,منطقة حائل,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",صغيرة,2,,,,,,,,,,
2025,3,منطقة عسير,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",صغيرة,7,,,,,,,,,,
2025,3,منطقة مكة المكرمة,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",صغيرة,52,,,,,,,,,,
2025,3,المنطقة الشرقية,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",صغيرة,8,,,,,,,,,,
2025,3,منطقة الرياض,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",صغيرة,41,,,,,,,,,,
2025,3,منطقة القصيم,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",صغيرة,1,,,,,,,,,,
2025,3,منطقة المدينة المنورة,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",صغيرة,3,,,,,,,,,,
2025,3,منطقة عسير,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",صغيرة,1,,,,,,,,,,
2025,3,منطقة مكة المكرمة,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",صغيرة,25,,,,,,,,,,
2025,3,المنطقة الشرقية,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",كبيرة,1,,,,,,,,,,
2025,3,منطقة الرياض,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",كبيرة,1,,,,,,,,,,
2025,3,المنطقة الشرقية,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",متناهية الصغر,504,,,,,,,,,,
2025,3,منطقة الباحة,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",متناهية الصغر,34,,,,,,,,,,
2025,3,منطقة الجوف,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",متناهية الصغر,76,,,,,,,,,,
2025,3,منطقة الحدود الشمالية,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",متناهية الصغر,39,,,,,,,,,,
2025,3,منطقة الرياض,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",متناهية الصغر,1256,,,,,,,,,,
2025,3,منطقة القصيم,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",متناهية الصغر,196,,,,,,,,,,
2025,3,منطقة المدينة المنورة,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",متناهية الصغر,279,,,,,,,,,,
2025,3,منطقة تبوك,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",متناهية الصغر,162,,,,,,,,,,
2025,3,منطقة جازان,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",متناهية الصغر,117,,,,,,,,,,
2025,3,منطقة حائل,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",متناهية الصغر,200,,,,,,,,,,
2025,3,منطقة عسير,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",متناهية الصغر,286,,,,,,,,,,
2025,3,منطقة مكة المكرمة,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",متناهية الصغر,1029,,,,,,,,,,
2025,3,منطقة نجران,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",متناهية الصغر,141,,,,,,,,,,
2025,3,المنطقة الشرقية,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",متناهية الصغر,8,,,,,,,,,,
2025,3,منطقة الباحة,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",متناهية الصغر,1,,,,,,,,,,
2025,3,منطقة الرياض,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",متناهية الصغر,64,,,,,,,,,,
2025,3,منطقة القصيم,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",متناهية الصغر,5,,,,,,,,,,
2025,3,منطقة المدينة المنورة,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",متناهية الصغر,3,,,,,,,,,,
2025,3,منطقة مكة المكرمة,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",متناهية الصغر,25,,,,,,,,,,
2025,3,منطقة نجران,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",متناهية الصغر,1,,,,,,,,,,
2025,3,منطقة الرياض,"الأنشطة الإدارية للمكاتب ، وأنشطة الدعم للمكاتب وغير ذلك من أنشطة الدعم للأعمال",متوسطة,7,,,,,,,,,,
