السنة,الربع,المنطقة,النشاط الاقتصادي - المستوى الثاني,حجم المنشأة,عدد المنشآت المملوكة للمرأة,,,,,,,,,,
2025,1,منطقة مكة المكرمة,أنشطة خدمات الأطعمة والمشروبات,صغيرة,1142,,,,,,,,,,
2025,1,منطقة نجران,أنشطة خدمات الأطعمة والمشروبات,صغيرة,52,,,,,,,,,,
2025,1,المنطقة الشرقية,أنشطة خدمات الأطعمة والمشروبات,صغيرة,110,,,,,,,,,,
2025,1,منطقة الباحة,أنشطة خدمات الأطعمة والمشروبات,صغيرة,3,,,,,,,,,,
2025,1,منطقة الجوف,أنشطة خدمات الأطعمة والمشروبات,صغيرة,5,,,,,,,,,,
2025,1,منطقة الحدود الشمالية,أنشطة خدمات الأطعمة والمشروبات,صغيرة,3,,,,,,,,,,
2025,1,منطقة الرياض,أنشطة خدمات الأطعمة والمشروبات,صغيرة,172,,,,,,,,,,
2025,1,منطقة القصيم,أنشطة خدمات الأطعمة والمشروبات,صغيرة,16,,,,,,,,,,
2025,1,منطقة المدينة المنورة,أنشطة خدمات الأطعمة والمشروبات,صغيرة,23,,,,,,,,,,
2025,1,منطقة تبوك,أنشطة خدمات الأطعمة والمشروبات,صغيرة,4,,,,,,,,,,
2025,1,منطقة جازان,أنشطة خدمات الأطعمة والمشروبات,صغيرة,14,,,,,,,,,,
2025,1,منطقة حائل,أنشطة خدمات الأطعمة والمشروبات,صغيرة,3,,,,,,,,,,
2025,1,منطقة عسير,أنشطة خدمات الأطعمة والمشروبات,صغيرة,25,,,,,,,,,,
2025,1,منطقة مكة المكرمة,أنشطة خدمات الأطعمة والمشروبات,صغيرة,210,,,,,,,,,,
2025,1,منطقة نجران,أنشطة خدمات الأطعمة والمشروبات,صغيرة,2,,,,,,,,,,
2025,1,منطقة الرياض,أنشطة خدمات الأطعمة والمشروبات,كبيرة,3,,,,,,,,,,
2025,1,منطقة الرياض,أنشطة خدمات الأطعمة والمشروبات,كبيرة,4,,,,,,,,,,
2025,1,منطقة المدينة المنورة,أنشطة خدمات الأطعمة والمشروبات,كبيرة,1,,,,,,,,,,
2025,1,منطقة تبوك,أنشطة خدمات الأطعمة والمشروبات,كبيرة,1,,,,,,,,,,
2025,1,منطقة حائل,أنشطة خدمات الأطعمة والمشروبات,كبيرة,1,,,,,,,,,,
2025,1,منطقة مكة المكرمة,أنشطة خدمات الأطعمة والمشروبات,كبيرة,2,,,,,,,,,,
2025,1,المنطقة الشرقية,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,6859,,,,,,,,,,
2025,1,منطقة الباحة,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,698,,,,,,,,,,
2025,1,منطقة الجوف,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,1109,,,,,,,,,,
2025,1,منطقة الحدود الشمالية,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,1056,,,,,,,,,,
2025,1,منطقة الرياض,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,10529,,,,,,,,,,
2025,1,منطقة القصيم,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,2983,,,,,,,,,,
2025,1,منطقة المدينة المنورة,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,3980,,,,,,,,,,
2025,1,منطقة تبوك,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,2260,,,,,,,,,,
2025,1,منطقة جازان,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,3755,,,,,,,,,,
2025,1,منطقة حائل,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,1559,,,,,,,,,,
2025,1,منطقة عسير,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,5346,,,,,,,,,,
2025,1,منطقة مكة المكرمة,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,12252,,,,,,,,,,
2025,1,منطقة نجران,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,1301,,,,,,,,,,
2025,1,المنطقة الشرقية,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,83,,,,,,,,,,
2025,1,منطقة الباحة,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,4,,,,,,,,,,
2025,1,منطقة الجوف,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,4,,,,,,,,,,
2025,1,منطقة الحدود الشمالية,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,3,,,,,,,,,,
2025,1,منطقة الرياض,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,172,,,,,,,,,,
2025,1,منطقة القصيم,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,22,,,,,,,,,,
2025,1,منطقة المدينة المنورة,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,21,,,,,,,,,,
2025,1,منطقة تبوك,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,6,,,,,,,,,,
2025,1,منطقة جازان,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,17,,,,,,,,,,
2025,1,منطقة حائل,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,3,,,,,,,,,,
2025,1,منطقة عسير,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,26,,,,,,,,,,
2025,1,منطقة مكة المكرمة,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,165,,,,,,,,,,
2025,1,منطقة نجران,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,6,,,,,,,,,,
2025,1,المنطقة الشرقية,أنشطة خدمات الأطعمة والمشروبات,متوسطة,15,,,,,,,,,,
2025,1,منطقة الحدود الشمالية,أنشطة خدمات الأطعمة والمشروبات,متوسطة,3,,,,,,,,,,
2025,1,منطقة الرياض,أنشطة خدمات الأطعمة والمشروبات,متوسطة,21,,,,,,,,,,
2025,1,منطقة القصيم,أنشطة خدمات الأطعمة والمشروبات,متوسطة,4,,,,,,,,,,
2025,1,منطقة المدينة المنورة,أنشطة خدمات الأطعمة والمشروبات,متوسطة,1,,,,,,,,,,
2025,1,منطقة تبوك,أنشطة خدمات الأطعمة والمشروبات,متوسطة,2,,,,,,,,,,
2025,1,منطقة جازان,أنشطة خدمات الأطعمة والمشروبات,متوسطة,2,,,,,,,,,,
2025,1,منطقة عسير,أنشطة خدمات الأطعمة والمشروبات,متوسطة,1,,,,,,,,,,
2025,1,منطقة مكة المكرمة,أنشطة خدمات الأطعمة والمشروبات,متوسطة,19,,,,,,,,,,
2025,1,المنطقة الشرقية,أنشطة خدمات الأطعمة والمشروبات,متوسطة,24,,,,,,,,,,
2025,1,منطقة الجوف,أنشطة خدمات الأطعمة والمشروبات,متوسطة,1,,,,,,,,,,
2025,1,منطقة الحدود الشمالية,أنشطة خدمات الأطعمة والمشروبات,متوسطة,1,,,,,,,,,,
2025,1,منطقة الرياض,أنشطة خدمات الأطعمة والمشروبات,متوسطة,39,,,,,,,,,,
2025,1,منطقة المدينة المنورة,أنشطة خدمات الأطعمة والمشروبات,متوسطة,2,,,,,,,,,,
2025,1,منطقة جازان,أنشطة خدمات الأطعمة والمشروبات,متوسطة,2,,,,,,,,,,
2025,1,منطقة عسير,أنشطة خدمات الأطعمة والمشروبات,متوسطة,3,,,,,,,,,,
2025,1,منطقة مكة المكرمة,أنشطة خدمات الأطعمة والمشروبات,متوسطة,39,,,,,,,,,,
2025,1,منطقة الرياض,أنشطة خدمات المعلومات,صغيرة,7,,,,,,,,,,
2025,1,منطقة مكة المكرمة,أنشطة خدمات المعلومات,صغيرة,2,,,,,,,,,,
2025,1,منطقة الرياض,أنشطة خدمات المعلومات,صغيرة,7,,,,,,,,,,
2025,1,منطقة مكة المكرمة,أنشطة خدمات المعلومات,صغيرة,4,,,,,,,,,,
2025,1,المنطقة الشرقية,أنشطة خدمات المعلومات,متناهية الصغر,11,,,,,,,,,,
2025,1,منطقة الرياض,أنشطة خدمات المعلومات,متناهية الصغر,32,,,,,,,,,,
2025,1,منطقة القصيم,أنشطة خدمات المعلومات,متناهية الصغر,5,,,,,,,,,,
2025,1,منطقة المدينة المنورة,أنشطة خدمات المعلومات,متناهية الصغر,5,,,,,,,,,,
2025,1,منطقة تبوك,أنشطة خدمات المعلومات,متناهية الصغر,3,,,,,,,,,,
2025,1,منطقة حائل,أنشطة خدمات المعلومات,متناهية الصغر,2,,,,,,,,,,
2025,1,منطقة عسير,أنشطة خدمات المعلومات,متناهية الصغر,3,,,,,,,,,,
2025,1,منطقة مكة المكرمة,أنشطة خدمات المعلومات,متناهية الصغر,26,,,,,,,,,,
2025,1,منطقة نجران,أنشطة خدمات المعلومات,متناهية الصغر,1,,,,,,,,,,
2025,1,المنطقة الشرقية,أنشطة خدمات المعلومات,متناهية الصغر,6,,,,,,,,,,
2025,1,منطقة الرياض,أنشطة خدمات المعلومات,متناهية الصغر,9,,,,,,,,,,
2025,1,منطقة القصيم,أنشطة خدمات المعلومات,متناهية الصغر,2,,,,,,,,,,
2025,1,منطقة المدينة المنورة,أنشطة خدمات المعلومات,متناهية الصغر,2,,,,,,,,,,
2025,1,منطقة مكة المكرمة,أنشطة خدمات المعلومات,متناهية الصغر,6,,,,,,,,,,
2025,1,منطقة الرياض,أنشطة خدمات المعلومات,متوسطة,1,,,,,,,,,,
2025,1,منطقة مكة المكرمة,أنشطة خدمات المعلومات,متوسطة,1,,,,,,,,,,
2025,1,المنطقة الشرقية,أنشطة خدمات دعم التعدين,صغيرة,1,,,,,,,,,,
2025,1,منطقة الرياض,أنشطة خدمات دعم التعدين,صغيرة,8,,,,,,,,,,
2025,1,منطقة مكة المكرمة,أنشطة خدمات دعم التعدين,صغيرة,1,,,,,,,,,,
2025,1,المنطقة الشرقية,أنشطة خدمات دعم التعدين,صغيرة,4,,,,,,,,,,
2025,1,منطقة الرياض,أنشطة خدمات دعم التعدين,صغيرة,5,,,,,,,,,,
2025,1,منطقة القصيم,أنشطة خدمات دعم التعدين,صغيرة,2,,,,,,,,,,
2025,1,منطقة مكة المكرمة,أنشطة خدمات دعم التعدين,صغيرة,1,,,,,,,,,,
2025,1,المنطقة الشرقية,أنشطة خدمات دعم التعدين,كبيرة,1,,,,,,,,,,
2025,1,المنطقة الشرقية,أنشطة خدمات دعم التعدين,كبيرة,1,,,,,,,,,,
2025,1,المنطقة الشرقية,أنشطة خدمات دعم التعدين,متناهية الصغر,16,,,,,,,,,,
2025,1,منطقة الجوف,أنشطة خدمات دعم التعدين,متناهية الصغر,2,,,,,,,,,,
2025,1,منطقة الرياض,أنشطة خدمات دعم التعدين,متناهية الصغر,83,,,,,,,,,,
2025,1,منطقة القصيم,أنشطة خدمات دعم التعدين,متناهية الصغر,6,,,,,,,,,,
2025,1,منطقة المدينة المنورة,أنشطة خدمات دعم التعدين,متناهية الصغر,3,,,,,,,,,,
2025,1,منطقة تبوك,أنشطة خدمات دعم التعدين,متناهية الصغر,1,,,,,,,,,,
2025,1,منطقة جازان,أنشطة خدمات دعم التعدين,متناهية الصغر,1,,,,,,,,,,
2025,1,منطقة حائل,أنشطة خدمات دعم التعدين,متناهية الصغر,2,,,,,,,,,,
2025,1,منطقة عسير,أنشطة خدمات دعم التعدين,متناهية الصغر,4,,,,,,,,,,
2025,1,منطقة مكة المكرمة,أنشطة خدمات دعم التعدين,متناهية الصغر,14,,,,,,,,,,
2025,1,المنطقة الشرقية,أنشطة خدمات دعم التعدين,متناهية الصغر,5,,,,,,,,,,
2025,1,منطقة الرياض,أنشطة خدمات دعم التعدين,متناهية الصغر,17,,,,,,,,,,
2025,1,منطقة تبوك,أنشطة خدمات دعم التعدين,متناهية الصغر,1,,,,,,,,,,
2025,1,منطقة عسير,أنشطة خدمات دعم التعدين,متناهية الصغر,1,,,,,,,,,,
2025,1,منطقة مكة المكرمة,أنشطة خدمات دعم التعدين,متناهية الصغر,1,,,,,,,,,,
2025,1,منطقة الرياض,أنشطة خدمات دعم التعدين,متوسطة,1,,,,,,,,,,
2025,1,المنطقة الشرقية,أنشطة خدمات دعم التعدين,متوسطة,3,,,,,,,,,,
2025,1,منطقة الرياض,أنشطة خدمات دعم التعدين,متوسطة,1,,,,,,,,,,
2025,1,المنطقة الشرقية,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,17,,,,,,,,,,
2025,1,منطقة الجوف,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,4,,,,,,,,,,
2025,1,منطقة الحدود الشمالية,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,1,,,,,,,,,,
2025,1,منطقة الرياض,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,352,,,,,,,,,,
2025,1,منطقة القصيم,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,41,,,,,,,,,,
2025,1,منطقة المدينة المنورة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,12,,,,,,,,,,
2025,1,منطقة تبوك,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,9,,,,,,,,,,
2025,1,منطقة جازان,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,3,,,,,,,,,,
2025,1,منطقة حائل,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,11,,,,,,,,,,
2025,1,منطقة عسير,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,13,,,,,,,,,,
2025,1,منطقة مكة المكرمة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,38,,,,,,,,,,
2025,1,منطقة نجران,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,18,,,,,,,,,,
2025,1,المنطقة الشرقية,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,5,,,,,,,,,,
2025,1,منطقة الباحة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,1,,,,,,,,,,
2025,1,منطقة الرياض,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,91,,,,,,,,,,
2025,1,منطقة القصيم,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,8,,,,,,,,,,
2025,1,منطقة المدينة المنورة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,3,,,,,,,,,,
2025,1,منطقة جازان,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,1,,,,,,,,,,
2025,1,منطقة حائل,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,3,,,,,,,,,,
2025,1,منطقة عسير,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,9,,,,,,,,,,
2025,1,منطقة مكة المكرمة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,8,,,,,,,,,,
2025,1,منطقة الرياض,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,كبيرة,65,,,,,,,,,,
2025,1,منطقة القصيم,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,كبيرة,2,,,,,,,,,,
2025,1,منطقة الرياض,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,كبيرة,20,,,,,,,,,,
2025,1,منطقة القصيم,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,كبيرة,1,,,,,,,,,,
2025,1,منطقة مكة المكرمة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,كبيرة,4,,,,,,,,,,
2025,1,المنطقة الشرقية,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,144,,,,,,,,,,
2025,1,منطقة الباحة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,17,,,,,,,,,,
2025,1,منطقة الجوف,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,117,,,,,,,,,,
2025,1,منطقة الحدود الشمالية,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,21,,,,,,,,,,
2025,1,منطقة الرياض,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,2254,,,,,,,,,,
2025,1,منطقة القصيم,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,371,,,,,,,,,,
2025,1,منطقة المدينة المنورة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,79,,,,,,,,,,
2025,1,منطقة تبوك,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,88,,,,,,,,,,
2025,1,منطقة جازان,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,126,,,,,,,,,,
2025,1,منطقة حائل,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,257,,,,,,,,,,
2025,1,منطقة عسير,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,240,,,,,,,,,,
2025,1,منطقة مكة المكرمة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,328,,,,,,,,,,
2025,1,منطقة نجران,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,182,,,,,,,,,,
2025,1,المنطقة الشرقية,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,5,,,,,,,,,,
2025,1,منطقة الباحة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,1,,,,,,,,,,
2025,1,منطقة الرياض,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,76,,,,,,,,,,
2025,1,منطقة القصيم,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,8,,,,,,,,,,
2025,1,منطقة المدينة المنورة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,6,,,,,,,,,,
2025,1,منطقة تبوك,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,1,,,,,,,,,,
2025,1,منطقة عسير,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,31,,,,,,,,,,
2025,1,منطقة مكة المكرمة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,14,,,,,,,,,,
2025,1,منطقة نجران,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,2,,,,,,,,,,
2025,1,منطقة الرياض,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,239,,,,,,,,,,
2025,1,منطقة القصيم,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,22,,,,,,,,,,
2025,1,منطقة عسير,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,1,,,,,,,,,,
2025,1,منطقة مكة المكرمة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,6,,,,,,,,,,
2025,1,منطقة نجران,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,3,,,,,,,,,,
2025,1,المنطقة الشرقية,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,6,,,,,,,,,,
2025,1,منطقة الرياض,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,80,,,,,,,,,,
2025,1,منطقة القصيم,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,3,,,,,,,,,,
2025,1,منطقة المدينة المنورة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,1,,,,,,,,,,
2025,1,منطقة حائل,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,1,,,,,,,,,,
2025,1,منطقة عسير,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,2,,,,,,,,,,
2025,1,منطقة مكة المكرمة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,5,,,,,,,,,,
2025,1,المنطقة الشرقية,استخراج النفط الخام والغاز الطبيعي,صغيرة,1,,,,,,,,,,
2025,1,منطقة الرياض,استخراج النفط الخام والغاز الطبيعي,صغيرة,2,,,,,,,,,,
2025,1,المنطقة الشرقية,استخراج النفط الخام والغاز الطبيعي,متناهية الصغر,2,,,,,,,,,,
2025,1,منطقة الجوف,استخراج النفط الخام والغاز الطبيعي,متناهية الصغر,2,,,,,,,,,,
2025,1,منطقة الرياض,استخراج النفط الخام والغاز الطبيعي,متناهية الصغر,9,,,,,,,,,,
2025,1,منطقة المدينة المنورة,استخراج النفط الخام والغاز الطبيعي,متناهية الصغر,1,,,,,,,,,,
2025,1,منطقة مكة المكرمة,استخراج النفط الخام والغاز الطبيعي,متناهية الصغر,1,,,,,,,,,,
2025,1,المنطقة الشرقية,استخراج النفط الخام والغاز الطبيعي,متوسطة,1,,,,,,,,,,
2025,1,منطقة الرياض,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,صغيرة,1,,,,,,,,,,
2025,1,منطقة مكة المكرمة,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,صغيرة,4,,,,,,,,,,
2025,1,منطقة الرياض,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,صغيرة,5,,,,,,,,,,
2025,1,منطقة مكة المكرمة,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,صغيرة,2,,,,,,,,,,
2025,1,المنطقة الشرقية,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,13,,,,,,,,,,
2025,1,منطقة الباحة,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,4,,,,,,,,,,
2025,1,منطقة الجوف,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,2,,,,,,,,,,
2025,1,منطقة الرياض,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,48,,,,,,,,,,
2025,1,منطقة القصيم,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,8,,,,,,,,,,
2025,1,منطقة المدينة المنورة,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,13,,,,,,,,,,
2025,1,منطقة تبوك,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,2,,,,,,,,,,
2025,1,منطقة جازان,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,17,,,,,,,,,,
2025,1,منطقة حائل,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,1,,,,,,,,,,
2025,1,منطقة عسير,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,9,,,,,,,,,,
2025,1,منطقة مكة المكرمة,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,38,,,,,,,,,,
2025,1,منطقة نجران,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,2,,,,,,,,,,
2025,1,منطقة الرياض,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,4,,,,,,,,,,
2025,1,منطقة عسير,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,1,,,,,,,,,,
2025,1,منطقة مكة المكرمة,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,3,,,,,,,,,,
2025,1,المنطقة الشرقية,الإقامة,صغيرة,16,,,,,,,,,,
2025,1,منطقة الباحة,الإقامة,صغيرة,1,,,,,,,,,,
2025,1,منطقة الجوف,الإقامة,صغيرة,2,,,,,,,,,,
2025,1,منطقة الحدود الشمالية,الإقامة,صغيرة,1,,,,,,,,,,
2025,1,منطقة الرياض,الإقامة,صغيرة,51,,,,,,,,,,
2025,1,منطقة القصيم,الإقامة,صغيرة,4,,,,,,,,,,
2025,1,منطقة المدينة المنورة,الإقامة,صغيرة,10,,,,,,,,,,
2025,1,منطقة تبوك,الإقامة,صغيرة,8,,,,,,,,,,
2025,1,منطقة جازان,الإقامة,صغيرة,3,,,,,,,,,,
2025,1,منطقة حائل,الإقامة,صغيرة,5,,,,,,,,,,
2025,1,منطقة عسير,الإقامة,صغيرة,12,,,,,,,,,,
2025,1,منطقة مكة المكرمة,الإقامة,صغيرة,62,,,,,,,,,,
2025,1,المنطقة الشرقية,الإقامة,صغيرة,20,,,,,,,,,,
2025,1,منطقة الباحة,الإقامة,صغيرة,1,,,,,,,,,,
2025,1,منطقة الرياض,الإقامة,صغيرة,21,,,,,,,,,,
2025,1,منطقة القصيم,الإقامة,صغيرة,5,,,,,,,,,,
2025,1,منطقة المدينة المنورة,الإقامة,صغيرة,11,,,,,,,,,,
2025,1,منطقة جازان,الإقامة,صغيرة,1,,,,,,,,,,
2025,1,منطقة عسير,الإقامة,صغيرة,5,,,,,,,,,,
2025,1,منطقة مكة المكرمة,الإقامة,صغيرة,56,,,,,,,,,,
2025,1,المنطقة الشرقية,الإقامة,متناهية الصغر,76,,,,,,,,,,
2025,1,منطقة الباحة,الإقامة,متناهية الصغر,15,,,,,,,,,,
2025,1,منطقة الجوف,الإقامة,متناهية الصغر,25,,,,,,,,,,
2025,1,منطقة الحدود الشمالية,الإقامة,متناهية الصغر,17,,,,,,,,,,
2025,1,منطقة الرياض,الإقامة,متناهية الصغر,283,,,,,,,,,,
2025,1,منطقة القصيم,الإقامة,متناهية الصغر,30,,,,,,,,,,
2025,1,منطقة المدينة المنورة,الإقامة,متناهية الصغر,166,,,,,,,,,,
2025,1,منطقة تبوك,الإقامة,متناهية الصغر,38,,,,,,,,,,
2025,1,منطقة جازان,الإقامة,متناهية الصغر,78,,,,,,,,,,
2025,1,منطقة حائل,الإقامة,متناهية الصغر,16,,,,,,,,,,
2025,1,منطقة عسير,الإقامة,متناهية الصغر,144,,,,,,,,,,
2025,1,منطقة مكة المكرمة,الإقامة,متناهية الصغر,444,,,,,,,,,,
2025,1,منطقة نجران,الإقامة,متناهية الصغر,29,,,,,,,,,,
2025,1,المنطقة الشرقية,الإقامة,متناهية الصغر,12,,,,,,,,,,
2025,1,منطقة الباحة,الإقامة,متناهية الصغر,1,,,,,,,,,,
2025,1,منطقة الرياض,الإقامة,متناهية الصغر,31,,,,,,,,,,
2025,1,منطقة القصيم,الإقامة,متناهية الصغر,2,,,,,,,,,,
2025,1,منطقة المدينة المنورة,الإقامة,متناهية الصغر,15,,,,,,,,,,
2025,1,منطقة جازان,الإقامة,متناهية الصغر,3,,,,,,,,,,
2025,1,منطقة عسير,الإقامة,متناهية الصغر,5,,,,,,,,,,
